time,seconds_elapsed,z,y,x
1683691959535989200,16.9779892578125,-2.6336770634904503,-11.855548860955238,1.924139970125258
1683691959545960400,16.98796044921875,-3.5374995883762836,-12.630648267555236,3.75171137111634
1683691959555932400,16.997932373046876,-3.872604818689823,-13.171122925722598,5.0921010204494
1683691959565903400,17.0079033203125,-4.268267393557727,-12.919540028226375,5.878618477642536
1683691959575874300,17.017874267578126,-4.786931494194269,-11.679965499556063,5.743105260825157
1683691959585845500,17.027845458984373,-4.581155239105224,-9.971242011785506,5.316559764176607
1683691959595817200,17.037817138671876,-3.9744261937856673,-8.230801197236776,5.03525392858982
1683691959605788400,17.047788330078124,-2.974199642677605,-6.637932286089658,4.900781745257973
1683691959615759400,17.05775927734375,-1.430380155251175,-4.578042075520753,5.507909434506296
1683691959625730600,17.06773046875,-0.667776511478424,-2.7020623251914975,7.057465858149528
1683691959635702300,17.077702392578125,-1.9986692875392733,-1.809350100123882,8.330139523345231
1683691959645673500,17.087673583984376,-4.157482083022594,-0.7977987296640873,9.474747949641943
1683691959655644400,17.09764453125,-6.069125851929187,0.5623410375386476,10.324705905610323
1683691959665615400,17.107615478515626,-6.5531672597348685,3.3598335754841564,11.28250230500698
1683691959675586300,17.11758642578125,-3.1863673523694276,7.891092272520065,12.981758876252174
1683691959685557200,17.12755712890625,0.8747767554044723,10.505559316366911,15.039696783709525
1683691959695528200,17.137528076171876,7.489581848406791,14.552352827227114,16.32010367350578
1683691959705500400,17.14750048828125,20.821768611788748,23.887735560798642,16.785787586843966
1683691959715471400,17.157471435546874,12.80653090416193,25.742084494078156,13.674966766107081
1683691959725442300,17.1674423828125,-0.2350409280180931,27.51044558120966,9.886944602942465
1683691959735413200,17.177413330078124,-3.8584123349472876,30.616957306575774,5.155647902208567
1683691959745385500,17.187385498046876,-7.67106771184802,27.18021877058744,-1.5839900236427784
1683691959755356400,17.1973564453125,-9.183380154246091,16.18454369493723,-9.584949615070224
1683691959765327000,17.2073271484375,-0.9957565660871565,6.92480452363193,-12.955453053128718
1683691959775298300,17.21729833984375,4.173731791555881,2.672733939376473,-11.777780561619997
1683691959785270300,17.227270263671876,-0.20922858750000595,1.0162982727259398,-10.73077560046315
1683691959795241500,17.237241455078124,-3.268943344247341,0.5671832168728113,-12.475690345555543
1683691959805212200,17.247212158203126,-2.3735472869232295,1.7303502131670712,-16.687876663190124
1683691959815183400,17.257183349609374,0.279022546955198,3.858432500952482,-23.09778228393793
1683691959825155300,17.2671552734375,3.6317607573509214,5.565863026303052,-30.54445321137905
1683691959835126300,17.277126220703124,1.5046820936501026,4.872073537167906,-31.447160760760305
1683691959845097200,17.28709716796875,-0.9132077544771134,5.866493155562877,-21.79960826678276
1683691959855068200,17.297068115234374,-0.9883835531011224,6.276697758263349,-10.22243327961564
1683691959865040400,17.307040283203126,1.3090803188338875,3.1503333314359185,-2.302579022991657
1683691959875011300,17.31701123046875,-0.1464119197115302,-1.1235890191435813,2.5190420917898413
1683691959884982300,17.326982177734376,-1.5309727192044258,-4.487598419007659,5.392065379276872
1683691959894953200,17.336953125,-1.1498127169415353,-6.552178248697519,6.532723022121191
1683691959904925400,17.346925537109374,-0.2758442091800272,-7.434001415482163,5.679769975990057
1683691959914896100,17.356896240234374,0.29730887588262556,-5.657638223680854,1.6658569904685019
1683691959924867300,17.366867431640625,0.897906140448898,-0.20633914966881273,-3.6186078457891937
1683691959934838300,17.37683837890625,-0.26082433470264077,4.703971471434832,-8.062138575011492
1683691959944810500,17.386810546875,-1.5390166171893476,7.492656433546543,-12.304887204170226
1683691959954781200,17.39678125,0.2688892754755914,8.224007299312948,-14.950547843182086
1683691959964752400,17.40675244140625,1.8783368348494172,6.803029909309744,-12.407395977008342
1683691959974723300,17.416723388671876,0.6213067289873957,3.426592405027151,-6.122057231649756
1683691959984695600,17.426695556640624,-0.038656916783004994,0.23165245462357997,-1.8575866000264882
1683691959994666200,17.436666259765627,0.26069544762596486,-1.8519746053636073,1.1354103898406027
1683691960004637200,17.44663720703125,0.20512392866015433,-2.954586887452006,2.4694109226584433
1683691960014608400,17.4566083984375,-0.2568178755402565,-2.936031824585795,1.4664771584182976
1683691960024580400,17.466580322265624,-0.2818662459485233,-1.8358254345953464,-1.3230600366085767
1683691960034551300,17.47655126953125,0.020956278789043426,-0.5412625936746597,-3.1170687752157447
1683691960044522200,17.486522216796875,0.19441534151062367,0.13483166429400442,-4.0047213788062335
1683691960054493400,17.496493408203126,0.08037965087741612,0.28384149154424665,-4.247220221614837
1683691960064465400,17.50646533203125,-0.5395850158512592,0.08767769893109797,-3.648526598712802
1683691960074436400,17.516436279296876,-0.9474605910822749,-0.3834370072841644,-2.567995215529203
1683691960084407300,17.5264072265625,-0.738460113249719,-0.9823001415342092,-1.56026369561851
1683691960094378200,17.536378173828126,-0.2530279817380011,-1.6011550934553145,-0.7558154449373483
1683691960104350200,17.54635009765625,0.45971506806164975,-2.1271447146743534,-0.09069558544754981
1683691960114321200,17.556321044921877,1.2691165572360157,-2.4288199690729377,0.49863691939115523
1683691960124292400,17.566292236328124,1.6940004042826593,-2.4554063627034424,0.9489338785052299
1683691960134263300,17.57626318359375,1.1661866363763809,-2.408918167772889,1.0698416468650103
1683691960144235300,17.5862353515625,0.23498247582912443,-2.445851183372736,0.8622995511472225
1683691960154206200,17.596206298828125,-0.3477294418260455,-2.642401929476857,0.5985591828674077
1683691960164177400,17.606177490234376,-0.645433746767044,-3.0250550929069515,0.5059054490894079
1683691960174148400,17.6161484375,-0.5825828844480216,-3.683808924496174,0.6288163739651441
1683691960184120300,17.626120361328127,-0.49666591157913204,-4.4347430271327495,0.99412268127501
1683691960194091300,17.63609130859375,-0.7423834241732955,-5.068449511227011,1.5771709912776946
1683691960204062200,17.646062255859373,-1.0110872600793839,-5.461769030100107,2.1982027027159927
1683691960214033400,17.656033447265624,-0.9561141453981399,-5.712070071092247,2.8273838183403015
1683691960224005000,17.666005126953124,-0.6149526837855577,-5.748726023316383,3.202375653362274
1683691960233976300,17.675976318359375,-0.028344781605154273,-5.409875176733732,3.5227789891064165
1683691960243947300,17.685947265625,0.7687373242221772,-4.591236488136649,3.6400370027869937
1683691960253918500,17.69591845703125,1.77891273015365,-3.371718074545264,3.5570217427089807
1683691960263890200,17.70589013671875,2.6752137734934687,-2.1476053189009425,3.4500732338577507
1683691960273861400,17.715861328125,3.2669781816542147,-1.2219471020430326,3.3534508887097236
1683691960283831300,17.725831298828126,3.479075748719275,-0.6117839906215667,3.353309142151475
1683691960293802200,17.73580224609375,3.094913642030954,-0.3705997375428676,3.50076531021893
1683691960303774500,17.7457744140625,1.951285897334665,-0.48583355191946026,3.888867678965628
1683691960313745200,17.7557451171875,-0.2376657235637307,-0.8823410531789064,4.187701280197501
1683691960323716400,17.76571630859375,-3.078406743866205,-1.404752231389284,4.0556723983645435
1683691960333687300,17.775687255859374,-5.241980616271496,-1.6340560770601034,3.3635061265170574
1683691960343659500,17.785659423828125,-6.1253077578783035,-1.3701871139645576,2.31286836181581
1683691960353630200,17.795630126953125,-5.738889688956737,-0.6665957772612572,1.027693965356797
1683691960363601200,17.80560107421875,-3.956158715689182,0.5201660296320915,-0.4452858529537916
1683691960373572400,17.815572265625,-0.8139864788770675,2.148441769725084,-1.9956395644545555
1683691960383544300,17.82554443359375,2.309151387119293,3.7829222096771,-3.557946456338465
1683691960393515300,17.835515380859373,4.352403766620159,4.881855510991811,-4.2425595363274216
1683691960403486200,17.845486328125,4.220664223122596,5.474964027237892,-2.9159166727960106
1683691960413457400,17.85545751953125,2.4629092856794594,5.586490219268202,-0.4181627951633185
1683691960423429400,17.865429443359375,0.784749862998724,5.318454784142971,1.8763634889498353
1683691960433400300,17.875400390625,0.031904373782873155,4.863955697163939,3.466595914113521
1683691960443371300,17.885371337890625,-0.8366133212268352,3.2065935633182523,4.006111664120852
1683691960453342500,17.895342529296876,-0.8334931433796882,0.7489420520365238,3.444481989721954
1683691960463314200,17.905314208984375,0.6128495740264653,-1.0230705433398484,1.755688652563095
1683691960473285400,17.915285400390626,2.093410787376761,-2.1655688456147906,0.41214433859139676
1683691960483256300,17.92525634765625,1.5359791491895913,-3.0097908882796762,-0.10614274542629717
1683691960493227300,17.935227294921877,0.41874797464013097,-3.474553010597825,-0.32014906872212884
1683691960503199200,17.94519921875,-0.3187175746142864,-3.6504771482586857,-0.4288791637605056
1683691960513170200,17.955170166015623,-1.4255331536114215,-3.0799352686077355,-0.2926931987807154
1683691960523141400,17.965141357421874,-3.084706720793247,-1.680681634634733,-0.18240999254882334
1683691960533112300,17.9751123046875,-3.644094169223308,-0.1463221956014633,-0.7904059890642762
1683691960543084300,17.985084228515625,-2.082010856962204,0.8514005559921264,-2.231499699901044
1683691960553055200,17.99505517578125,1.5738526605099439,1.4700737216055393,-4.014365113203227
1683691960563026400,18.0050263671875,2.0207477022260427,0.8014443926900625,-5.229888027417659
1683691960572997400,18.014997314453126,-1.3243863167762755,-0.6300070450544357,-5.778868648123741
1683691960582969300,18.02496923828125,-2.8492858535468577,-1.0869658001452684,-5.817692592036724
1683691960592940300,18.034940185546876,-1.43633394908905,-0.8236381043195724,-4.354227767176926
1683691960602911200,18.0449111328125,0.7712374704748391,-0.4132546379208564,-2.1186688550129533
1683691960612882400,18.05488232421875,1.4547837980151175,-0.29812428391873835,-0.4891454164138064
1683691960622854100,18.064854248046874,0.9703951842069626,-0.45939504232704637,0.6165741475075482
1683691960632825300,18.074825439453125,0.6861772605657577,-0.5613023421406745,1.375335290507972
1683691960642796300,18.08479638671875,0.7227490416377782,-0.5454606298863888,1.765388501061499
1683691960652767500,18.094767578125,1.0070686720877886,-0.4196925620138645,1.8098922441765666
1683691960662739200,18.1047392578125,1.0591711997687816,-0.31197511461675165,1.5126386056125163
1683691960672710700,18.114710693359374,0.9004507103651761,-0.3450210596501827,0.8789338750839233
